Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
L,299.0,308.6,1404.2824781211914,48.320446043606815,201.0,1
L,297.5,307.8248614829871,1310.2736914259035,57.14381156212123,217.43037349738626,1
L,302.50217285399935,311.87590966569746,1168.0,76.6,207.6713896813509,1
L,301.4,310.9,1271.5966017313258,62.136474364291466,113.91813113954278,1
H,303.7,313.7283012457061,1168.0,76.6,246.36839762752166,1
L,304.3391937981263,313.64432942979107,1168.0,76.6,103.96086955910116,1
L,303.96334222899054,312.68327629702054,1172.6667794387577,72.15992494010658,3.342144321450019,1
L,297.9,310.5,1202.0353829068872,69.48369089109356,212.43018275922557,1
M,298.9169054902749,309.2,1328.0699158335117,59.87176368312869,209.15405505746526,1
L,303.49913169591554,311.1,1303.003636644465,57.631779658775066,144.93425230340864,1
M,302.3,311.4,1256.1622896297729,74.50828804633511,230.84915948359316,1
L,303.9923468311623,311.1,1490.970936507561,46.52146368945186,207.0201247039578,1
L,301.4,310.8,1206.2014252643708,70.04262771954635,209.13968615700986,1
L,304.5,313.8,1168.0,76.6,252.52970714200927,1
M,297.64529114743493,307.37738763838047,1195.6363815686962,74.73371865619447,194.35266319969725,1
L,299.1,310.1,1169.8989046952086,75.06341144280992,142.86294254144372,1
M,304.4018777849466,313.7826202763647,1168.2771887384633,76.43909781021686,229.5652706492719,1
M,303.4,310.9,1451.8158114485327,52.777896359226695,197.0,1
M,298.4,309.9,1185.3952746385708,67.1152032153731,162.0,1
L,304.4983043682521,313.7993346214923,1168.0,76.6,204.66402311380222,1
L,301.7,310.8,1376.7670588235874,54.91870642462463,164.62409553818517,1
M,297.8,307.9,1563.0974238970437,40.73457345635073,193.3821671263183,1
M,304.46835014029386,313.30959221611647,1168.2020541438305,76.58844109979258,252.246759569578,1
L,301.6,309.6,1300.1212127714007,61.75796511202991,213.36119387257332,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,302.85614029728157,311.4,1168.0,76.59962013202217,176.0,1
L,302.2,309.0590453564078,1431.9730253846728,50.65671939409401,127.80693686433477,1
L,301.3,309.6,1380.5400424901143,59.31990144447544,205.3254593381958,1
M,304.5,313.8,1168.0,76.6,0.0,1
L,303.5744179268992,312.7948164163265,1168.7139779534875,76.51750960150164,53.30201117316664,1
L,299.2,309.5,1402.4302560012984,53.943597590609706,209.99164642038863,1
L,304.4709292959315,313.8,1168.0,76.6,224.7756406369895,1
L,296.602850200219,307.6,1509.3815153417966,42.74459325294875,226.07744646239055,1
M,301.44561647713795,309.9,1336.8684501048547,56.956039861429474,213.39632645795393,1
L,302.4,313.6179311236312,1168.0,76.6,248.17097246805415,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,301.4,311.4,1311.3610695842017,48.80051780659466,119.70018287908728,1
L,304.0,313.76835675143724,1168.0,76.6,195.73226746508718,1
L,295.3,305.7,2886.0,3.8,253.0,1
M,304.03645907323045,313.8,1168.0,76.6,0.0,1
L,301.8,311.8830600662556,1168.004766984044,76.59889451108333,219.07316659788174,1
L,304.4957090025994,313.79944268112536,1168.0,76.6,83.75325557983867,1
L,300.4,311.2,1168.0,76.5903996889432,159.18167674629487,1
L,301.65331396127385,311.2,1288.8554745219935,66.0158143042031,207.81375429854174,1
M,304.0650924262373,313.8,1168.0,76.6,252.97314188864704,1
L,303.8,312.7,1264.059616821353,56.43733211066149,149.00539865855893,1
L,300.6,310.0,1208.0015784829181,75.32968518534308,133.72462633515605,1
L,299.9847466562291,311.1,1168.008992933989,76.59748293272263,143.5500986707366,1
H,302.6,311.3814649447532,1180.0997606564351,76.4019023029375,219.63726627089244,1
L,301.82775870985796,310.9,1196.214785400956,75.30204624951001,140.9975490136241,1
L,297.4,308.5,1365.2618645214698,55.334879415359694,231.67666564156926,1
L,298.69717913070133,308.9023061080485,1282.3064551593989,63.46098328935913,217.74436863951956,1
L,301.0,310.4,1295.7902604378232,56.328300180936196,200.76392381181915,1
L,301.3,310.4,1187.538321525005,63.56119069649427,157.26853166516344,1
L,301.8,311.3,1398.597703004052,49.25950332077007,203.59187503717033,1
L,303.6,312.9086139961246,1168.0,76.6,168.58850707351476,1
L,295.69650320039426,307.2591334470015,1168.1182828229905,76.58682659989705,8.620301846336252,1
L,302.6,313.26464778956745,1168.0,76.6,210.56745618987776,1
L,303.6,311.5107588897798,1442.0918937367103,43.777120880534824,252.13871045987096,1
M,303.6815481940721,313.39029974372914,1168.0,76.6,210.49980583822364,1
M,298.2,307.56928300516086,1175.155790034648,76.44501663008901,204.90514354720565,1
L,304.44407934476175,313.7489506024843,1168.0,76.6,203.1348147574635,1
L,304.3307391983902,313.58032191205683,1168.0,76.6,207.05402082831353,1
M,302.0,310.3,1455.7832325964598,47.66697820697679,50.0,1
L,302.0,312.0,1168.0,76.6,234.7280768304845,1
L,302.1,311.2,1264.054091954753,60.51535106436004,220.43240503082018,1
M,302.5,311.7,1250.032230594372,76.49336835378391,121.0,1
L,298.08382391779554,310.1532693598177,1335.3377376883104,50.480017358595994,119.0,1
L,302.5223825497883,311.0,1467.1375494917904,42.00346088196449,158.85513920044872,1
L,302.4,312.34614307111906,1168.0100586734673,76.5996344717169,119.74914419142402,1
L,302.3,312.4887286469829,1334.3380108110202,49.84168755078322,200.0916915226593,1
L,301.8339936206837,310.4689216507961,1249.9405754172026,75.31154317025265,53.62766879254084,1
L,300.7,309.1451087759588,1274.359172609627,60.44909436385756,88.0,1
M,297.3,307.00369837907647,1168.0,76.6,252.55582720506416,1
L,304.4999919125948,313.8,1168.0,76.6,243.7669640684106,1
L,301.3,311.0,1170.2692801314204,74.92795548214701,56.931963324285206,1
H,304.5,313.8,1168.0,76.6,0.0,1
L,299.3,310.05337113813033,1183.7150375379701,76.37277703158165,38.32540759142059,1
L,300.7536848894918,309.0458477486233,1373.8525623014825,49.318798182265,28.824725848383544,1
L,304.49749870202237,313.78292352872563,1205.8215966147275,76.49904718181749,158.84538495475627,1
M,303.54454608769333,311.5,1364.3881080647523,53.74174492194291,226.20404438037136,1
L,304.5,313.8,1168.0,76.6,84.0,1
L,303.8,313.1,1168.0,76.59544143847644,217.9561838206888,1
L,304.49199961875064,313.8,1168.0,76.6,252.21661111048135,1
L,302.5,311.53717820510303,1402.7702740090792,48.7727731376179,210.56303678619017,1
L,297.9,308.0,1313.6383923951325,57.76803463786649,160.07334111862335,1
L,301.4,310.8,1191.2268792099187,70.89238270769717,131.0,1
M,302.2,313.8,1168.0,76.6,215.3182440544103,1
L,304.4659698363956,313.7952971003655,1168.0,76.6,252.12421472931723,1
L,303.9418108015228,312.6572230390064,1168.0,76.6,244.85602748679278,1
M,304.49245047874115,313.79998878692743,1168.0,76.6,219.7391043911973,1
L,304.49968739907973,313.79996017581254,1168.0,76.6,221.72613719931786,1
L,303.0272343086744,313.25656297391777,1168.0,76.6,212.3057474807992,1
L,303.8,313.1,1168.1300727240662,76.53833636242017,138.56207272354231,1
M,298.58430050938165,308.0,1577.0203430449037,32.5962746264708,196.6736754144772,1
H,303.7,312.99725241943344,1168.0,76.6,208.47996502115114,1
L,301.6,311.8,1168.0358262903062,76.59063099816308,199.13329691232184,1
L,300.3,309.1,1325.3237503303299,51.15910013692097,210.33667824946374,1
L,304.5,313.8,1168.0,76.6,0.0,1
H,300.5,309.1,1240.2953851942375,73.36303705750599,194.5218647464519,1
H,302.2,312.0,1172.3914571846733,76.04311304096098,201.43919492756692,1
L,304.04356730968135,313.5883679850254,1168.0,76.6,252.6993204572662,1
L,299.2,310.3,1168.0699515733731,75.49807120052036,94.40877418198235,1
L,304.44364996747515,313.7570873049701,1168.0,76.6,246.82501444898304,1
M,304.1772916149942,313.7727191937014,1168.0,76.6,152.5450104548412,1
M,302.76757441945745,312.1605973032327,1168.0,76.6,187.69035146240543,1
M,304.5,313.8,2886.0,3.8,0.0,1
M,303.97010550988625,312.76743021871295,1324.329441816481,53.88625885468113,215.1466166141314,1
L,303.7,313.2306097286548,1168.0,76.6,252.5814672279913,1
M,303.02585843673387,313.79463655929885,1168.0,76.6,0.0,1
M,304.15156200067327,313.7937040859578,1168.0135999388824,76.5636949757031,215.30697115415745,1
M,303.8693392969243,312.7285621897037,1306.2735274913985,63.622464834696615,164.60931806432154,1
L,303.28309532184693,313.1,1168.0,76.6,149.53762923392023,1
L,302.3,310.7,1372.2806962772765,47.872450377054406,249.3466228130341,1
L,300.0,308.7,1168.0,76.6,216.99532561317366,1
M,304.0075387428554,313.7985338913267,1168.0,76.6,252.30622747938835,1
M,302.73821349552463,312.09057660430807,1169.2544157002083,74.7828048429652,193.4904045834293,1
L,304.48640094665114,313.8,1168.0,76.6,201.82652111627056,1
L,304.46282240581195,313.7101204658178,1168.0,76.6,220.65601670512996,1
M,304.0268012690095,311.6,1366.918368975313,46.478046010117396,175.25816593939103,1
L,304.3706705477286,313.8,1168.0,76.6,52.9642913190533,1
L,295.3,305.7,2886.0,3.8,253.0,1
M,300.7,310.5,1279.3234096602298,74.7307458534337,199.92201839920187,1
L,302.3,310.0385114372656,1348.3490221331167,54.64434111210552,209.21266311503643,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,304.49786012145944,313.79971496022057,1168.0,76.6,226.9425324134866,1
L,301.6,312.4,1168.0,76.6,167.6584299750656,1
H,300.4,310.6,1179.8350548871417,72.03702926702843,40.57665244188631,1
L,303.56189197192066,311.9,1173.1895801712715,71.75056310103975,214.559087078644,1
L,303.5,312.5084151822182,1276.182043501068,73.17522897789695,202.89549616459468,1
L,304.5,313.8,2886.0,3.8,0.0,1
M,301.8,311.4,1168.2471202427732,76.59034291500078,181.7413270076848,1
M,303.7405875480679,313.7104799326962,1168.0,76.6,211.2268475337275,1
M,301.9,311.2,1168.0067820378492,76.59947223925872,116.17934154274919,1
L,300.5,310.6,1428.0152529035768,41.77469783532232,205.81520656549054,1
L,303.8,313.60404987256027,1202.6852532479222,71.03142263893389,209.03668863058866,1
M,302.60520411207244,313.8,1168.0,76.6,0.0,1
M,300.7,310.7,1381.6500001022255,43.25619667468835,201.16749440248608,1
L,300.4,311.3,1168.0,76.59862740040242,219.31100795611133,1
H,303.4,312.67682859787567,1168.0,76.6,244.1468983656835,1
H,300.9,310.5,1168.0407389668915,76.53705992805433,0.0,1
M,302.3,310.8421617126336,1297.3496571952587,58.26291680350437,236.62712355431154,1
L,299.3329294086096,308.4,1504.3344552863034,40.60850151264423,192.1598528934616,1
M,304.43395481103437,313.8,1168.0,76.6,253.0,1
L,304.30913421527816,312.5,1350.2164577011708,48.37178941809336,236.34476877600048,1
L,304.5,313.8,2886.0,3.8,0.0,1
M,300.3,309.3,1474.9522870648486,46.90294812720271,21.418929602079526,1
L,297.6,308.0,1229.648440217587,64.25368128624893,203.40341949989224,1
L,299.3262634175984,309.8737865232315,1581.479691127261,35.61951206360593,97.68794472703935,1
L,297.5,309.3,1168.0106422211666,76.56460705045104,199.4473859611956,1
L,304.4989909781908,313.74392885219544,1168.0,76.6,142.18207920222596,1
M,296.29122844119905,307.18984716925405,1168.0,76.6,230.77105174291705,1
L,304.0,312.4802387237384,1295.7165711148027,62.22482094335283,203.21946939620113,1
H,303.0,311.2,1525.329363686752,34.56530704432488,162.0,1
M,303.8428267301185,312.4,1171.079494797407,76.41803578021413,246.73777445634175,1
M,303.7,313.2064411607955,1186.9015121834773,76.55382212158163,152.44366353039186,1
L,302.2096590641822,310.3,1312.7844323466754,60.604091380334914,142.17820901893802,1
M,304.448474078977,313.7751922558205,1318.3959779623237,66.00947150012654,0.0,1
M,301.5,311.7,1168.0,76.6,247.07361068851452,1
L,304.0,311.41298428990154,1169.2630350413294,76.56363006925227,148.0,1
L,304.49993644355555,313.8,1168.0,76.6,246.8143880414134,1
H,301.2,308.7,1358.7391915143392,55.28847671058279,199.77834950616244,1
L,304.49979250848634,313.8,1168.0,76.6,228.0383129646331,1
L,303.0705857656262,311.9,1420.6052399052887,51.012497205899415,146.18546503011396,1
L,300.9,310.6,1330.7763872183223,58.552726689389644,180.3898821461374,1
L,304.4938895441402,313.792799781069,1168.0,76.6,215.6285073374993,1
L,301.3,307.6,1500.4927460547337,36.844331195283445,253.0,1
L,301.0,311.0,1391.5134905253383,47.61154367921281,202.06811933894483,1
L,297.3,307.7,1168.0,76.6,253.0,1
L,302.4,312.3,1168.0,76.6,205.41627968510878,1
M,304.1299578961935,313.0012735237553,1173.2059617389712,75.58215692968261,243.30160484844978,1
L,302.8119539168578,311.6,1301.148425056376,58.06987644535099,157.0,1
L,301.8,311.68370197664024,1186.094517321904,63.679727174383785,177.72961785209114,1
L,297.4,307.7,1480.3878096288095,46.927620483445885,150.42093134914657,1
L,304.36058957255165,313.8,1168.0,76.6,0.0,1
L,298.7,308.6,1378.4942146982942,60.4101891367326,201.3031851247275,1
L,299.9112576503763,309.6,1226.7095350008615,73.47240549538589,92.07986909230671,1
L,300.8,310.4,1261.6581795130435,59.78628230726945,167.26872207018678,1
L,298.9,308.9,1570.7211980851846,35.90054397292248,209.17962128447257,1
L,300.9,311.0,1347.522210711658,52.683704810176316,179.6234621078924,1
L,304.42880288957235,313.44295215887786,1168.0,76.6,248.9220227483368,1
L,297.9,308.3776417272701,1359.5261198114524,57.75210284574819,209.76449271171097,1
L,303.1901428478401,311.80998050842913,1342.1170314198257,60.41150315545656,213.4513040005473,1
L,302.319038819364,310.6,1309.0796431677816,62.43455877392995,154.82626928017385,1
L,304.5,313.8,1168.0,76.6,252.99825165029984,1
L,304.0,313.10553437762695,1168.0,76.6,209.4948573124011,1
H,304.0878610277275,313.1479687466095,1191.819792431355,61.00051166841865,243.12787722514116,1
L,303.2429419365908,312.7990511343427,1377.161862025784,49.96873868415063,0.0,1
L,301.6411783395688,310.6,1362.9461888345961,49.37742571919721,185.86653457999668,1
L,304.30002790463067,313.79297441906584,1168.0,76.6,218.3865138724539,1
L,303.7,312.9661363112378,1168.0,76.6,222.50449850191623,1
L,296.86077135919044,307.9,1411.1535427652268,48.0571858111031,150.53372847895162,1
H,300.2,311.1,1168.0,76.6,183.34498373002896,1
L,304.0788377428559,313.2864276958109,1168.0594880355197,76.59790927437578,221.98179896094098,1
M,304.5,313.8,1168.0,76.6,0.0,1
L,300.2,310.6,1168.0,76.6,193.86764223523352,1
L,304.5,313.8,1168.0,76.6,0.0,1
H,303.8,313.4480951793637,1168.0,76.59883993731275,220.96499968751598,1
M,303.9343121037137,312.95754054257606,1382.6111324996073,56.242654986069425,222.29168404670378,1
M,300.6,310.4830025729348,1591.091416040796,41.44091496450243,177.2386001207307,1
L,301.77028614505787,311.6,1168.5169706095544,76.58021533181694,209.77145688952078,1
L,302.3,311.6,1168.0,76.6,105.85452506255368,1
L,301.0,310.6,1428.6136550410051,45.77161962201036,50.0,1
L,299.7830539218313,310.2125738958391,1168.0418657588439,76.58696872463003,176.0,1
M,303.03194359686086,312.2,1378.8729301653657,51.27937322876901,125.55913446448932,1
H,299.36572299691153,309.8,1170.3432388234057,74.1156035218822,173.27463285314326,1
L,301.5,311.1254603460266,1295.6518403775128,54.015942006584176,121.04698820610756,1
L,298.36785931100985,308.63355089327274,1583.5555010792862,39.37405306209875,124.76678923609043,1
L,299.3,309.96802349572386,1377.4421724086797,52.842139850453684,139.21661147672515,1
L,304.11753180091364,313.5223688337889,1168.0,76.6,229.19768619577474,1
L,304.4993370582542,313.8,1168.0,76.6,252.94721297499768,1
M,299.9,311.7,1168.0,76.6,201.0,1
L,298.1,308.17763869071155,1168.3556831410933,76.4615198643377,160.05886604389443,1
L,303.8,313.5247573012623,1168.1825336639738,76.5455488409052,35.842446095027704,1
L,302.4,311.4,1244.5492382973925,75.73674154819017,220.1279096081669,1
M,301.6,310.9,1300.0414501360333,68.27019670280134,205.0142661471517,1
L,304.174596563354,313.132737937366,1265.7428618545498,59.06532772693931,236.87358248821008,1
L,304.0391144480248,313.78392991616374,1168.0,76.6,250.14645176875845,1
L,299.2,309.4,1168.1051057475586,76.55433816171778,151.00074681680314,1
L,298.3,310.2,1168.0,76.5864751340731,222.03609487370255,1
L,304.1000752834644,312.9319330947734,1383.4826190926838,59.38760239889893,160.40307598770622,1
L,302.0,310.9,1176.1165047615382,76.40420516508868,227.0050587315472,1
L,303.8948138943842,312.0328037551349,1337.7066873249044,50.142476575967514,52.65343570244772,1
L,304.4999862607603,313.8,1168.0,76.6,71.10977878847638,1
H,298.2,309.02889968890366,1339.6778853016276,57.93346043015226,151.70080190089297,1
L,303.7,313.79984994831716,1168.0,76.6,252.99883649703528,1
L,302.5,311.0,1168.2613844013172,76.52704244742998,238.95963497211753,1
L,304.49998303935826,313.8,1168.0,76.6,212.5748802733589,1
L,303.8,313.31803605027426,1549.485494654669,39.242189081278696,161.26391193679297,1
L,301.23804349064864,310.1,1431.7240128796016,48.55145549619662,78.10163223196139,1
M,304.5,313.8,2886.0,3.8,0.0,1
L,303.46477404617707,312.7,1284.7571190073288,62.064956654779685,78.64423550870147,1
L,301.4739049102005,310.4,1246.1125825944068,63.26025315836561,70.00670436965872,1
M,304.0,313.2781477468459,1280.3739559385642,73.2012045628957,168.0,1
L,301.2846550106983,311.39478406602046,1177.894911213235,74.38522312054238,195.21320378466743,1
L,296.9191380046105,308.1,1357.4654247962064,55.17265974178678,27.749080815500296,1
L,300.7,310.9,1363.08577698008,57.12038081719015,196.24161771813036,1
L,296.67067018692916,305.75659452071284,1168.0,76.6,253.0,1
L,298.8,309.4,1299.2922969535857,62.10875229860463,216.0100348677829,1
L,303.8531190192609,313.27667970953263,1173.668840728442,69.82061262325504,0.0,1
L,303.8,313.0617100057815,1168.6638096616389,76.58230064541763,154.73672470123182,1
L,302.7,311.3620569779576,1280.4649400564365,67.3061235101947,173.85728330239115,1
L,304.367569617505,313.7422484482137,1168.0,76.6,85.65997422601258,1
L,302.3543283198966,311.4,1228.6974362627163,58.93439033796185,24.047579654854474,1
L,300.6,309.6218316364007,1226.8739012586254,75.38281264754147,197.0,1
M,300.4,308.8,1361.134858884794,55.43725001440401,228.73371608444347,1
L,303.7,311.8,1431.410433505321,44.553583563986585,250.1902854605208,1
L,301.81638570131855,309.9,1389.3948337979718,50.36234188576076,188.61573110005597,1
L,300.5,311.46600624722595,1168.923899817632,76.56707757509916,187.78149953351158,1
L,301.6,311.3,1336.8010610979409,54.70656835353886,177.52982884263446,1
L,302.7722789533169,311.1,1389.1904758207725,49.06611643329422,133.80997923624415,1
M,304.49844457423524,313.8,1168.0,76.6,253.0,1
L,301.2,310.9,1340.3846458788955,53.81836949897442,212.67336211723057,1
L,297.1,307.9,1186.5461631596283,76.04701933907387,217.4431599823087,1
M,300.9,310.7,1603.596214989047,41.2,90.11221765023195,1
L,302.3,311.1,1367.6788857064644,51.20369472003153,193.63124489460216,1
L,304.1687927906332,313.29083138744,1292.280197448192,70.88146549393194,149.65450308937693,1
L,297.6,308.4,1168.5612260438168,72.65862879931538,104.0,1
M,300.5,309.27964164038383,1342.7898266996685,55.18611148535751,186.52410141162113,1
L,304.5,313.7997366732893,1168.0,76.6,194.20304386726727,1
M,303.7,313.79613057149356,1168.0,76.6,222.38210878346638,1
M,302.6413745451983,311.4,1289.2726816588092,67.43409550660215,190.79051740539683,1
M,304.4986624729827,313.8,1168.0,76.6,7.376610778765996,1
H,304.41118504329455,313.7999621491902,1168.0,76.6,217.0423621373142,1
L,304.10342383299775,313.79961957944886,1168.0,76.6,253.0,1
L,304.2500125308818,313.43049675172546,1432.46974593574,51.48578112046865,106.7853567699677,1
L,304.03235601716165,313.0693013573441,1168.0,76.6,204.973243667723,1
H,303.96480488662525,313.1972905767489,1168.0228097438662,76.5552280942866,156.81551647336812,1
L,301.0,310.1,1168.0,76.6,162.0,1
L,298.8,308.7,1265.9146209014914,62.35629026490956,194.38526497891843,1
L,304.32626498895786,313.77594898470693,1168.0,76.6,172.98720093850935,1
L,297.9202468969042,308.0,1299.1037553336726,61.21335925095936,148.0,1
M,297.2,308.3,1519.3066337770833,42.52937194208937,229.61114903699402,1
L,299.1,308.3,1169.2442621577504,76.2923966677399,230.32076517738318,1
M,303.8,313.33864785732396,1168.0236971701818,76.59837128195504,215.66556320135973,1
M,301.8,310.9,1373.9799109837877,59.2671191984728,163.0691352093601,1
L,303.7669958627423,313.2628898186021,1344.5836531826008,47.8873232347669,168.41929930789638,1
M,301.4,311.8,1168.0,76.57628575161775,201.42287129472842,1
L,298.5216404444463,311.0,1168.0,76.59958452579606,133.34020009069104,1
M,304.5,313.8,1168.0,76.6,3.472584880896295,1
L,304.4954678861181,313.75238147876814,1168.0,76.6,219.04217528147174,1
M,297.4,308.0,1334.6842937781578,57.01837525245075,184.0,1
M,302.7867761820824,311.1,1222.6070712370392,72.11417917236702,180.0,1
L,302.3,311.27054546264867,1169.263775011346,76.37818660226556,236.07060982544607,1
L,296.8,307.8048817621632,1169.4523258725187,72.84252827934291,20.982826645913583,1
L,304.5,313.8,1168.0,76.6,0.0,1
M,301.5,310.4,1345.3526442187663,56.95385997067853,164.81493511461977,1
L,299.30967010629905,308.7,1417.8048044171533,41.74704008664993,141.31175996994057,1
L,299.1,309.8043848467882,1357.790228385868,63.83644954643882,88.0,1
L,301.6,309.6,1313.208914345797,52.37973399421874,138.7609754986021,1
L,299.74499441263913,310.6,1444.391029582707,45.14369062412446,197.7497400030724,1
M,300.9,309.1,1296.2234634099525,55.98139728793311,197.78553453516662,1
L,298.68768250437057,308.4469203505606,1168.2838356414813,75.16492023172468,192.35786862609834,1
M,299.5,310.2,1383.0060303800421,51.98261857526615,188.45248860439852,1
L,298.9,309.67056238236415,1168.0,76.59937800695972,172.18278877557313,1
L,300.3,309.0,1351.782286214991,58.85123038717363,74.0,1
M,304.42367859356665,313.8,1168.0,76.6,147.68659139771984,1
L,298.3,309.2,1318.9612313530815,52.106094800827414,198.67752596349683,1
L,302.4388389350787,312.7,1450.8668887532272,51.10947248164459,148.43455414049458,1
L,297.0762283563696,307.7521785046394,1436.9374290673784,41.77789965282198,197.92520809704246,1
H,298.7,309.3,1291.2716056561214,74.52568570870136,152.3518060468588,1
L,303.7,312.1636612365412,1168.0074835921228,76.59931071676766,237.92875329812165,1
M,303.0793934282802,313.7972640195541,1168.0,76.6,252.39494413561397,1
L,298.5,309.21162099224154,1438.1611610885168,45.347079388937864,18.120623611628652,1
L,298.8,308.3,1478.2637767420977,53.440264380205846,175.40982797799796,1
M,303.9319256976782,313.1019307487293,1168.0,76.6,205.74859089715164,1
L,304.5,313.8,1168.0,76.6,253.0,1
M,299.57831343947396,310.3,1168.0,76.6,209.15373343117614,1
L,297.9,308.6,1302.9458348849744,59.91771223515291,142.76368482975414,1
L,295.3437034081004,306.08204857176196,1568.3913592308754,26.410924057659102,141.39505247486952,1
L,298.7,308.16557157444254,1353.631570275333,48.26151064761394,216.7809913841175,1
L,303.8,313.40456602396347,1168.0,76.6,243.86012713063553,1
L,299.5,311.0,1387.9931627739074,48.571251008500056,214.46808608703458,1
H,297.4,307.9,1323.2973201001348,67.3263035012676,217.33797511834422,1
M,303.1894708057269,313.2088959437097,1168.0,76.6,164.29776500154082,1
L,304.4639412596106,313.78951364772666,1168.020920183397,76.54726056352845,169.59448394964,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,299.0,309.2,1504.105932485352,42.076992645274814,199.0178718421871,1
H,301.5,311.1,1258.419553130074,76.15163092652001,125.98640412046774,1
L,295.38939777440817,305.7080333777436,1168.0,76.6,252.99907521141418,1
M,303.4965528667098,313.3340828586821,1168.0,76.6,184.0,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,302.5338447182908,311.5,1225.770380412255,61.59344803484055,239.760993123574,1
M,303.9959770932391,311.86591077684176,1303.6016156040373,59.482008903914114,199.35482203260773,1
M,300.2,310.0,1327.8648322822835,63.75529397244113,122.43327649754444,1
L,301.5,310.7,1183.1835913666882,74.82576445558608,197.0,1
L,296.7047691190633,307.05231805020037,1190.1953258305377,74.1274667348582,201.6537187260891,1
L,304.5,313.8,2886.0,3.8,253.0,1
H,302.6844553133124,312.80953110725375,1336.836009199449,53.75829671430337,194.22837303689096,1
L,297.1,307.9,1340.616755022379,54.96966895650984,196.8798342896852,1
M,298.8,308.6,1369.503833057451,56.00944965143963,223.19578381396713,1
L,302.49988241954054,311.4,1274.2337028233408,67.24136254409432,230.9164701630487,1
L,304.4998659805756,313.8,1168.0,76.6,117.90728444436972,1
L,299.6,309.5354477408507,1423.7123523748155,46.87866248003316,114.8378140474971,1
M,304.48141541001905,313.8,1168.0,76.6,230.1077426375879,1
H,302.4,311.8,1180.893080427732,75.74001299093972,43.110794451625274,1
M,303.30118576886974,312.1774238203924,1272.278073199743,65.55686047342574,229.96223276312992,1
M,302.2,311.99353100337015,1259.358008091486,73.6479682595264,154.26805635740732,1
M,300.8,310.1,1179.788106408131,62.56573890568327,155.1103018196367,1
L,301.5,311.7118130114633,1168.0,76.59942919371642,160.00252494345926,1
L,302.89070471264665,313.42226190571324,1168.0,76.6,198.81049595965695,1
L,304.5,313.8,1168.0,76.6,0.0,1
M,304.5,313.8,2868.030252175045,3.800631959381509,253.0,1
L,297.6,308.1273733748899,1398.0116915644028,52.03950361760371,191.92420263282665,1
M,304.1627728201472,313.799979794803,1168.0,76.6,153.5006884541687,1
L,298.9,308.6087473428892,1168.0,76.59966555351114,190.0,1
L,302.0,311.84650360215704,1367.1318045934383,48.594182564445276,56.0,1
L,297.8,309.3,1184.6582192952312,65.97703782693719,223.21955029022035,1
L,300.93364003991104,309.3272613200301,1456.0821192577746,46.93390638818787,212.14942010278966,1
L,304.47065471312726,313.78932790323495,1168.0,76.6,252.98846455744862,1
M,297.4,308.8,1456.9998690126072,44.56307392411705,127.17206016655472,1
L,302.7,313.558338262799,1168.0,76.6,252.60873876845105,1
M,299.6354732990401,308.0450591153064,1212.7924423815023,62.9463428550443,172.10188088685626,1
M,304.0,312.8919080785173,1168.0812280720863,76.59605814873747,213.14502829904674,1
L,298.4,308.5,1331.4600247963378,58.16284778714822,190.0,1
L,302.2,312.7,1168.0,76.6,186.1347182211728,1
M,302.8,313.61730995632666,1168.0051904538932,76.6,252.65005557435796,1
L,295.3,305.7,2886.0,3.8,253.0,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,301.2758606422468,310.6,1362.5601228242133,47.3,184.8466996082343,1
M,302.7,312.4905935011481,1347.3561035537955,52.99062900556013,222.2704531973517,1
L,304.06001897019155,313.08329635971376,1345.9759113042098,56.643627562143735,226.73800920833244,1
L,301.1,309.0,1461.6398301680783,54.07410370518032,179.68630632009106,1
M,304.4944341902032,313.71470953347267,1389.9940709515715,56.82542250221338,167.01545180545696,1
L,301.5,309.76817068623154,1205.2719611682987,73.59525457228177,80.83084290226978,1
L,302.7986250947185,311.5,1172.6566022091642,75.44056563751589,103.05955830711676,1
L,304.34438110868234,313.7987532436072,1168.0,76.6,191.72725883816125,1
L,298.2,308.2,1180.497666081961,76.21134779815529,185.79631055785572,1
L,295.4270683191423,306.47739423012365,1168.0,76.6,127.2091773719904,1
L,297.7261498924573,308.8,1168.0,76.59906176152225,204.4828316769545,1
M,304.43029593708366,313.784430823135,1168.0,76.6,246.79449751780777,1
M,302.7,311.0,1524.1482052923259,36.3034736209704,223.98547557566496,1
L,304.47788211670013,313.8,1168.0,76.6,249.63612265955405,1
L,300.6503104373037,310.6,1168.3447342282911,76.5923332028181,190.0,1
L,302.77999138725147,311.7,1438.8656990861086,39.36073037745214,88.0,1
L,304.09651589614225,313.3554335032421,1168.503803826132,76.5462086540855,37.89378070461684,1
L,303.4,312.22111180627525,1455.9642163466667,40.220983757196564,168.35392850651695,1
L,303.3973496930276,312.86453520279565,1168.0,76.6,241.53529264788205,1
L,303.18490289378207,311.4,1168.020034469739,76.59573438067972,198.30424858853874,1
